6a7e6a7c86630fbbc7c3570352d6e6db7ec09223,2022-11-23,Pygame render (#241)
14596b8bc42fd96053a78876aa11bda43da0420f,2022-11-21,Fix parking space issue (#226)
327c00f0e7bab56ec9ed9f32f72a1399b380cc99,2022-11-21,Scenario training (#238)
2bf04cdf5bfe3267d226e372555e279c6bbc01e4,2022-11-09,Fix test (#237)
35be56c3d25fc19b4822dfb6d7330f04a2576269,2022-11-08,Generate new dataset (#236)
bea8420c2384316a01ed0ad87d12b292c25a6179,2022-11-08,Dump all objects information with map (#235)
666c9a09917082aae54caa844b48f31b1d576f33,2022-10-31,Remove prints in test (#228)
65aa0645293fe8d886d7b7091d8d1ce5a710fa71,2022-10-31,Add Support for Scenario & Improve Waymo Scenario Quality (#230)
319cd111a1b990a8083294aeeca5cf258a7e851c,2022-10-29,Fix expert error handling (#227)
29a7a1da14e4afb09677dd7e3f3683bdfdb80bdd,2022-10-27,Opendrive support (#224)
a9046681df51b1ed1caa1f0e63c9b3e4dc12b78f,2022-10-24,Fix a typo in profile_metadrive.py (#223)
f21d168ff60022caa4b0807b48a47891d941f49c,2022-10-24,add argument for profile_metadrive.py (#222)
34a96ebe532ff7a6ea9321978c605415fb39b927,2022-10-24,Support flat discrete and fix top down renderer (#221)
4cf02da81bf064979f8610ce0d394c2f58de4129,2022-10-22,Update README.md (#220)
20fcfcae0617299c6eb9b2f54fcf649f3c0f9791,2022-10-22,Update news section in website (#219)
cba6b7009a13adaa98d7233e86dab09553c43a38,2022-10-13,release a new version ignore the numpy requirement (#218)
60fe267c05ccff297cc61d547656472c0cebfee7,2022-10-09,remove version requirement for numpy (#217)
67c67901503bc03fba525c8703f0cebcaf819959,2022-10-09,use numpy-1.21.6 to suppress colab warning (#216)
60c70fdc7afa4070a36e7e85daa7f1ef1c91aab6,2022-10-09,Use-numpy-1.21 instead of 1.19 (#215)
485b914ee412f63dc892d11a9926459a832d29b2,2022-10-05,Colab badge (#214)
45eac4d7ad762b42217cc6697e8cad8f04e89ad8,2022-10-04,Colab Example (#213)
f02940aaa74165f027d9a5482b145827cc31d549,2022-09-13,Fintune Waymo Environment  (#210)
0d03925839acb03e436839483a3d622d64d84ab6,2022-09-02,Allowing/optimizing RGB image retrieving (#208)
31236dbea2874779fe65fd8296b1e6103da895d8,2022-07-22,format (#204)
50bf506ddd6f486b7b5959f18e65eb34fa88483a,2022-07-22,Introduce a bi-directional Multi-agent Bottleneck environment (#198)
0f37a1c283515c227c544686c14cd777d8cf8f06,2022-07-22,Update xbox controller control option (#203)
7e61ea0f0866fb612d9737e349bd0c5ee19f5762,2022-07-10,disable test rgb destroy (#200)
e52a9cf4044339cfca73b301901d601c9dc3bd10,2022-07-09,Fix close and reset issue (#195)
24186ccf5b49789c30d87425eb8d402d4a0c7629,2022-07-08,Add a customizing single block example (#197)
29053ee401ef8f9a0aeb70e2f577f1c525fe6e8e,2022-07-06,Update index.html
48a994c087f47e2b2197977f539e22ed7e2cf52c,2022-07-06,Update README.md
329dabdd20732569044d04b095910630615544a8,2022-07-06,Update index.html
eb8f3494621477c1413c667ca6683ceec2fd00d3,2022-07-01,Update TinyInter environment (#187)
ee10cabb1af50f2754e251c7bbb7fe8eb6ed9925,2022-06-29,Add news in webpage (#194)
254309c35a32a3ecad8cd4f512c8b393f8c9af7f,2022-05-03,fix google protobuf import error (#186)
3142c25b3af6b8f973687e047b2bf80046d7c99f,2022-05-03,Releases/0.2.5 (#185)
3694f509ea4a76bfe309534d8d90ebd3160e698d,2022-05-03,Pre release (#184)
8fca41e25d41631263e77f7350f5596428d3b2be,2022-04-17,update webpage (#179)
ac52de757b7c6d305336ccbd240d7febfb0fe33e,2022-04-17,update all links related to metadtive in repo (#178)
c692ba1c75ee636fe9e1d50ea3b48a9c5b2815ea,2022-04-15,Add a new property to collect vehicles including just terminated ones (#177)
c9cbdcd676b048201ae86daaa733cb50eda179f5,2022-04-15,introduce vehicles_including_terminated (#176)
a452f11ee58c0439cd0c737b99716b1791e1ea17,2022-04-12,Update top down rendering setting (#174)
cdab5c44ac9ee78a0b38e34262b25540383802f2,2022-04-12,Mix real data env (#173)
68d50303a5c466cfd8ded3962be3a68f3ef16597,2022-04-01,Add fps test (#171)
464c099eba50f65e144df4941bf14af053578327,2022-04-01,Fix additional U turn in T intersection  (#172)
cb9b710e962b0550da00f2fcebafba31e35523b0,2022-04-01,fix on_lane error (#170)
0adfb3742016216ab456fb5784843abacd61fecc,2022-03-31,Deprecate the MARL observation and fix CI (#167)
c854933fff49395b8e96ce3caeb8165343bf35be,2022-03-30,Introduce a TinyInter environment for quick MARL development (#165)
9e84385ba9797cdce03221ec0ed41f980b06e9f0,2022-03-28,Fix MARL long lasting bug: dynamic randomization and max step termination handling (#164)
a571f1b06e7f55ca0cac507ce6514da479a1014c,2022-03-17,remove parameter useless (#160)
11783f289894e27a37bb0d8580b9e16acfbea483,2022-03-14,Fix bev (#157)
078bc5f751179064e11ac0ce3986e4d793ec81b5,2022-02-22,update HACO paper link (#149)
b4b9ed9aaaaffb60c07d4fd9f5d572efc46e0c1d,2022-02-20,Update README.md
f2f90d17a5305d7aa35b1019793a422533ccd87d,2022-02-20,Releases/0.2.4 (#148)
2e1f6569f031ef49d80cb117fde946e240302bec,2022-02-17,Temporarily fix a problem when using top-down render with panda render (#146)
d3a4ec80dc60dc2517049636f14f1c2b3d0208e4,2022-02-01,Waymo IDM env is ready (#145)
a987af34f5f64026f5193fc1f834ea19f6d85bb8,2022-01-23,Add Camera func (#144)
9c12e62f6a60ae8bbd2d634e5ce77ce5f8b6999b,2022-01-23,close useless render module (#143)
97f6e28578151d7ad1c689bf987528a8fbbacc28,2022-01-17,random agent model (#142)
f0773b8d551024eb79ae718fdb65fcfd6d6ae851,2022-01-06,Remove yapf version dependency in requirements (#138)
1bdb40606e03e13d41fda51d0a94ccf328de783b,2022-01-06,update the default setting of MARL envs (#137)
b6bf405c6b44a7b84f6951cb7b33f610ba583ad5,2022-01-06,fix a test (#136)
c9de7b23f1ddeeb5bda4a0b7752717990d18ad20,2022-01-06,Fix some problem in top-down rendering (#135)
51011a047436852ddf382eceadb4b4488b96fdac,2022-01-03,Add random spawn lane index option in single agent metadrive (#133)
48ba168b18588c550dfe071c03d013e4140e9fc8,2021-12-29,update manual controller (#132)
4dcf9049228216683176099bfb8c56b48f721480,2021-12-29,Run waymo (#131)
98980a7874e9124fd86133b6376abe4a25dd1ea2,2021-12-11,Train waymo (#127)
409926e84fc751e9c6deb569542ced789e65c026,2021-12-10,Register MetaDrive in gym environment registry (#110)
3ed3e452374b59542ce6858c5b9b3a1b7fd3107b,2021-12-10,Run waymo (#126)
1821aa77defa1692c0b66933f7464fe7d04d6da6,2021-12-09,Fix close reset (#125)
cff8028633033e0437f6e64f8cdcbd28884c8906,2021-11-23,Update relevant works (#121)
e98181ada17408af8d523121032d89c9f53c134b,2021-11-19,update the background image (#119)
5788411c642b65aacffd3996227d95a3e0db5e97,2021-11-16,demo of town (#117)
a76c94d2624cd58b8ca99cddcfa2afcdb1913efa,2021-11-15,Fix Top-down-multi-channel example (#116)
f59740ec267cdeaa758576a91b1e2a8d77feeb2e,2021-11-06,Update index.html
13a2bc05a3e03afd83abfd021608d8579fcb840a,2021-11-05,Update a demo video in docs (#114)
8bc59801ab44750086814e3a1a5dd78191f9f169,2021-11-03,Add a warning when MetaDrive is broken (#112)
f8d258d64136cf0cb56e857e657c478997e1dfdf,2021-10-28,Update paper information (#108)
cf52349d02a37be3753a08d7d31f45bcd7300ed6,2021-10-27,replace video (#107)
12e7688619d06890b1fd0be8f4e5ed9298c9749b,2021-10-25,Include a website (#104)
2361af800cc58638ce514cf5e8d026075bd88e1d,2021-10-21,Read waymo dataset (#101)
94a541f7f3c2c8c51746262d8d438400bc9b6859,2021-10-14,fix bug (#99)
a754d5065804d7ad7c8ea052186f9b728e42b773,2021-10-14,Fix replay (#98)
ac50bee0b76fc726ad769016779a97c01c0a7076,2021-10-11,Add a config to remove logo (#97)
5c075b63ed7439bb2175192d3e72e964b8353232,2021-10-11,New Top-Down Renderer (#96)
38b2fc24e4c6c69715adabae71f1582413b44bc7,2021-10-10,New record and replay system (#95)
1914d57f7bc5553c2051bfd919c09a9277094f55,2021-09-26,Introduce a mixed-traffic environment allowing controlling parts of traffic vehicles with RL expert (#94)
e25253cf43cc655e3b9307cb51b64fbf55a13732,2021-09-25,More Control button (#93)
b08e01db8799a504745c96d8909c9351db2228ef,2021-09-24,more manual control button (#92)
dd5ec1f83a7c99a979ec62f0004f5c7c4c5900f0,2021-09-24,Fix offscreen render (#91)
e08447c5928648f79156f69c9ef48b10ee4d6888,2021-09-22,Fix potential bug (#90)
d2d81368131e4eb406c542f738b47fd9fd742fb2,2021-09-22,need inverse vehicle (#89)
ab2babcc0a0bbadc6d0c653f67c88494afd333c0,2021-09-22,Fix takeover policy  (#88)
49c41ee487aeb1a874042204e480641cea6c9871,2021-09-19,Optimize efficiency: get_global_config will return raw config (#86)
def8439d76bd6d1c21e25e66241a813856af1e31,2021-09-18,Vehicle coordinates (#85)
a6cb6c1656b642ccce68d880b87f25c50f5b323e,2021-09-17,Add a bicycle model for future use (#83)
c3110d4461bfd24818214431a7fadafcc461a7d0,2021-09-16,Introduce a tiny logo in run-time interface (#82)
6c4615406a2ffeaadccd25b44a4d8a9e4ecc6b74,2021-09-16,Remove Cython dependency (#80)
886f7638691cb0fd0aea2def24147a52420fddbe,2021-09-16,Update README.md (#79)
b1e1efa9d355940a894e99927c8497c19654e68c,2021-09-15,Add custom policy config (#75)
848c0990d559cdd1165cca4e36fdbc64b42b7d18,2021-09-15,Fix a bug that observation is not in np.float32 to support gym==0.20.0 (#74)
72015a082bd3a779d349a1f8e5240f51a349502e,2021-09-13,Add a training example using RLLib (#72)
2963b8c49b65c9f37dd5ba458bc141ba03adb206,2021-09-13,Fix argoverse map (#71)
a48d88f76165d832e31e6630b174888136a3018e,2021-09-07,Add video link to document (#69)
81027a604b67a5f8e9d5a4947ae7da42c5ca9f7a,2021-09-06,release-0.2.3 (#68)
cec71729acf52eba4e016cf213d34ccda4d62d67,2021-09-06,Update examples (#66)
306ae94df04a12e903b976f8f466d3bbdaa983a4,2021-09-06,Update README.md (#65)
6a981f659ceb14a82e801a57718248b879171ecc,2021-09-06,fix set_velocity for object (#64)
346bc02224beb83537af0c00237bf7402bbf203b,2021-09-06,release 0.2.2 (#62)
eef9fd9fcd48945ff9cc28e36cde40090268ebc1,2021-09-06,update readme (#61)
e574f29a62e9de88baff7dd7afb821ee2ff94cc0,2021-09-05,fix evdev import (#60)
8ad2d1fb7acbb22f692d439a2a5b28ae9b37cee8,2021-09-05,remove evdev (#59)
25d1bf53a679eaa272cbb42354507bbc1a36c37d,2021-09-05,Update README.md
bcef8d67500c7a4082cd7352f4b9b68663a50bb9,2021-09-05,Releases/0.2.0 (#58)
06beb9750026a06679aa2649ae466d6843a87bef,2021-09-05,modify (#57)
8e967e15c5765e6a92ec82c2df3d405cd85793c5,2021-09-05,fix para name heading (#56)
c69c785edf91b5897d89e5f28294d6772827ac04,2021-09-05,Remove useless model (#54)
8c01fad6056fda58d0b5d3ddae651e8610fcad96,2021-09-05,Unify API for get_state / set_state (#53)
8d54e6e07f2f6f1fba5dac26b8d6c8be4959ec72,2021-09-05,Improve documents to include action space, obs details, and fix links (#52)
cb0c7b4336af1923d4d2951b47e0ee3fd0db1de8,2021-09-03,Improve documentation (#47)
1e151685c4366c08b3a71100abdd38b744e795a7,2021-09-03,Add new section to doc about image observation (#46)
76df51a1b507e7d764dbece70e1882f5b2bd0f33,2021-09-02,Add tutorial on how to use dataset (#28)
e75895a7a23562a2f456d0d9eb9fef1235727545,2021-09-02,Hot fix an example script (#44)
023ef45fefc386f4712a6fa0b8da3aa6fe8c809a,2021-09-02,add vehicle model (#41)
0645e7d3cc02b08fea31ac1f65b41a6eb5a3017f,2021-09-02,expert has its own obs (#40)
bbffcbb93f1a6344d9e5950873836d182504403f,2021-09-01,Add document to describe all optional config (#27)
4c7d7ce487bb31f4f97d1fa8a419bd30e8ba2f3b,2021-09-01,Update documents on RL environments (#33)
ec6099e5d4164c09269796691ef72549ad1e324b,2021-09-01,safe env example (#30)
fba353ac216033fc4a7edc2a7df8455e8c96dcc8,2021-09-01,Fix camera & add MARL example (#29)
5564034b4ab2cf7d7c84067af092a4204599e3c7,2021-09-01,Finish the reward and termination page in documentation (#26)
17b9e4a3ac6830dadff1242486ca96f1d4116f30,2021-09-01,Improve documentation on observation & load dataset 3/N (#25)
64e4ead746db9512cfe215c23f7fb075f1eb9d11,2021-09-01,Add tutorial to run drive_in_argoverse.py (#24)
96edfbb572eab326e733e4dcee4d5693f117a202,2021-09-01,Remove update_map in baseEnv & Finish MetaBaseEnv clean (#23)
c448d951a0ffbe11e7fd92f661b805455a928b37,2021-09-01,Improve documentation and examples (#21)
4e11ab7217e068b720257f941f6538def02d4555,2021-09-01,Update a script for using pygame top-down observation (#19)
dbea4224ce1d0902d4667b93e96711540ce59590,2021-09-01,Update the documentation in first batch 1/N (#18)
c56cd9771e20180c758c819893efc3bda43202a7,2021-08-31,Enable real data replay from Argoverse Dataset (#16)
30f01fe1eea602caa7e7a1ace9353614364cd806,2021-08-31,Update logo and cover images, rename "fast" config to "disable_model_compression" (#6)
5ad138d54c7b27bf8dfb31961471a7badc311e0e,2021-08-31,add .vscode to .gitignore (#13)
74c883c71d44ba20c9f3c26224b803058fb49c84,2021-08-31,update read me (#15)
a3d6447861a7ef2c51aac1b44612395790f9033c,2021-08-31,Add example (#14)
5ab4951abcd7c33b4c8c7115fc87a52523ebbbc7,2021-08-31,Update readme to deprecate failed links (#9)
62f6166ca0fc119d32ef5a354ec29d6178cdaa46,2021-08-30,Example (#7)
a9f187bb6e810fb48cd44aadcb7113e95e76152f,2021-08-30,Fix asset (#5)
02d31243d84251e4e814e0e63910ee8523731fff,2021-08-30,Update MetaDrive logos and images (#4)
6bce054826c2c7f7c06b70168b5f00b1ffb7da42,2021-08-30,Release MetaDrive
b1dc7f472800f75e20867252f2061e04a8a37bf3,2021-08-30,Merge pull request #1 from decisionforce/fix-horizon
d9e65065c4d24a55a264d92bb72df1d05b72abff,2021-08-30,fix test
f8494b0db91137f231b1e0abbeb8d7905837bfae,2021-08-30,fix bug
07f264bde34e914c0cc36d50b9d50a8fc660bf3d,2021-08-27,move pheromone
baa11a4e218cd60a0073ae0be71db67c9f879da1,2021-08-27,Human in the loop (#537)
7be4e9ae7eeda4da432cc953d2d85fbcf78e7e93,2021-08-24,Add horizon to single agent env (#536)
d73997c19d8ba30fff43029327142198695b7c56,2021-08-24,get shit paddle (#535)
d6dfea39a51078a69f170ef3ae41518a8f6e88a0,2021-08-23,Move env (#534)
bb7a8847919a510c09a5cad04e325c7ba439dd87,2021-08-23,fix (#532)
ad9869c3005c39dcfed7bf4ba66803f75701b951,2021-08-23,fix lidar (#531)
a218e9071cdd7c1a0f38358a31bfd6e6b9f0f875,2021-08-23,Fix a bug in visualization & Update observation (#529)
d1d2e7eaf39f383a914b638cfc38ce60c3ea2f5c,2021-08-23,add cost info (#528)
cd06e07dddfe3a41fa2a6d31e4576b6b9f10d35d,2021-08-23,In safe Env, out_of_road = out_of_route (#527)
8fd0c3c88f66ade634cc586c5db6c86452b14e4b,2021-08-22,Fix safe env (#526)
b67666ddc18f54ed920a0633a462685919432278,2021-08-22,Fix test (#525)
1b17f4ffdf1a0c7c19790f54bd3ef3690203216d,2021-08-22,Unify MARL Env into New Framework (#524)
f9cc725f84f7d88553bfcd1139822d3b702c85cb,2021-08-21,Fix side detector & lane line detector rendering (#522)
e935fdc6814ddfa68be0be37150bf0ab336f82a2,2021-08-20,Fix safe env (#521)
6ca784e846ca128ac7b718c282e9cf6a9ecd7721,2021-08-20,Safe pgdrive (#520)
3a4e8ffa35b16c9e79833abeab2bd2fd1c6cb19e,2021-08-19,lane num random 2 (#519)
197a4a733ecdc93157baf682f1d8cd191f75af48,2021-08-18,Agent random dynamics & Random lane width  & Random lane number (#517)
9360547aef12376a2188ae04449a4db8a2b14903,2021-08-18,Remove PGDriveV2 environment, merge it with V1 and call PGDriveEnv (#516)
948c1649f14205a2b7083c9dbb38710ce5a4df6b,2021-08-18,Fix top down (#515)
e08b1993bbd63b475a5edc6b95961958c1e09c71,2021-08-18,Update MARL envs config (#513)
21ddbf713da539a66ece17112f796b15a647444f,2021-08-17,Add lane width/agent vehicle type to generalization exp (#511)
28cb3489880a12e5beedfabad90e7375ef4a2942,2021-08-17,Refactor agent manager to support driving different vehicle (#510)
8a27b01cc9a23e757d1c86c338eea0a7ae99ae95,2021-08-16,Random control v (#509)
0bf845b481b90af4c6c3268f3e95ba206c75641c,2021-08-16,Vehicle dynamic! (#508)
df6c56428885943a8afe9243b55710883f02fea2,2021-08-16,Improve traffic spawning logic (#506)
2adcf4c554d42cc7e15ce2b7ed4611a57ee8f16e,2021-08-16,Fix a bug on road blocks intersection checking (#507)
91b766098ac47f020fee654169ddccd3de4b5ca5,2021-08-16,Optimize garbage collection, which causes extra time consumption in long run (#505)
f65e9d151d61f40651c176a1f89bbacc4d1d4391,2021-08-15,Remove intersection checking when load map from json file (#503)
84d194c669b0dfa5d2ec372fd2a5b63aa49468ae,2021-08-15,Idm double check (#502)
aa12b0037297eb7ab6e5a85a162b87aec421f089,2021-08-15,Fix navi mark (#501)
1a338f6340b656658f6b4bcfc68dfbf0b42ca6b7,2021-08-15,Building generating by engine.spawn_object (#500)
377c8196a8b573b4f9303d411f374d83926d7944,2021-08-15,A perfect IDM policy is integrated to pgdrive  (#499)
b8eee786bef451c92cf1b32f2259040b7a541889,2021-08-15,Optimize efficiency a little bit (#498)
65edd7ce6757dad93c629700c9957139e86ab4ba,2021-08-15,Replace the pre-generated maps & map_manager improvement (#497)
197abdef6a270fbe7ae5af7c66dc55dada82cb5c,2021-08-13,Obj init by config (#493)
5d2d64b71e745f04b1bcfda2e5fc75d120729023,2021-08-13,Refactor Vehicle manager & Unify Traffic under new architecture (#491)
63d0b7de232ecc034b7c84031f94aa677ed8eec1,2021-08-11,Fix the long lasting model problems (#489)
90e453fd335fcdd1ec2a71d4444f096dd1d42ae7,2021-08-05,hot fix: clean test code
5d09c9c9f5ef19fa60ca7902bc51d11c7d93b31b,2021-08-05,Unify car lqy (#488)
08eed54e981c160d3c812d2326c00fb3852862da,2021-08-02,Simplify body callback (#487)
ad10a6960c2780fc846a4f3c42f05ac167192b8f,2021-07-31,Split object (#486)
68931d58da21fb92eeeaf3865586de6fb2da5231,2021-07-29,Flat Engine Config System & Move camera to Engine (#481)
d69c72727fc9c515ff32bb991dc4f3e27a81cea6,2021-07-29,Manager order (#480)
f313cf1a018409ccbce55b3cf681412e26aa2d5e,2021-07-29,move generation envs to drivingforce (#479)
bb941b87a4dad9e362fdb1bab232081b270b4ddf,2021-07-29,Object config (#478)
1b32c508c051f2c80f2521f225041e944adf2098,2021-07-29,Fix potential error in webpage (#477)
315df048e25a3c6cc963697c70986ac7f4e2c47e,2021-07-29,Remove all "pg"/"pgdrive" prefix in variable name/class name/function name (#476)
455dcdbf4c6c7702f680aa05f36c87c358b5c96c,2021-07-29,Import Argoverse maps and OpenStreetMap maps (#474)
ca661f3e94c49dc36c4a0cc48865b4233b992173,2021-07-29,Introduce policy classes and policy manager (#475)
b56e18ec8dfe9afb22aa3230ab6fdac93597ef05,2021-07-26,Fix some tests (#473)
6d79313407bb398f4396b08044bd5e235262153a,2021-07-25,Refactor managers (#470)
8cdd24cb62868a5d58d09b05de40830d12edb94d,2021-07-16,Introduce PGDriveEngine merging scene_manager and pg_world (#469)
4a18f5640bf278622c07691ea7ed1a7233ce62b1,2021-07-09,Fix image source config (#468)
e12536a1272c4faa9428b3de17820942992af2da,2021-06-29,Fix the close of top-down render window (#461)
0c052cea7249743635368ee8f7be7fe6734868b5,2021-06-29,Add function for rendering top-down trajectory from json file (#460)
8c75f7e4e3b18e9dd2d7649fcd4f38f870581916,2021-06-29,Allow randomize the vehicles' colors in MARL envs (#459)
ddb1ab4cbd488ebe9d5823220653d06d0950c10c,2021-06-29,Colorful top-down rendering view with gray road network (#458)
e9e40d7243f2b83b1bb00cd6cb2587918e2d7437,2021-05-31,Spawn road color (#456)
bf7ff22f6884a081b13532f5469e5f6c6f91150e,2021-05-26,Plot traj (#453)
7123fb2c532a937a852df394e57b16d0c74901ca,2021-05-26,Fix many tests (#452)
2710f032806eb5715d0b5ddbdabe1c72acfa30b5,2021-05-25,Marl record (#451)
b081d6a1b03c9ccfe8d097d805d535a0072896a8,2021-05-24,Toll Model Update (#449)
6a08ea09536cf2469301078d562052db1f6ab94d,2021-05-24,Update default config for MARL envs (#450)
6cd944e129fa9d7c5488669c3f4efec37abaedc7,2021-05-21,Introduce Tollgate MARL environment (#447)
cfd2a4dfe638e909afa1ccb8d33127c29674a45d,2021-05-18,Fix parking lot (#443)
85243a010aa6ddec54585bd3f6cbd9011ac39ce9,2021-05-18,allow reset num agents at run time (#444)
72ecb751c13dad5863c7551a559f19a6d806dca9,2021-05-13,sync-env-config (#442)
e998d5925239f8880a55d975d25c1cc230765562,2021-05-12,Quick fix render (#440)
7d9c17d54232f1cb4fc9e53b7cbe34abdfdabe39,2021-05-12,fix in parking lot error (#438)
a13d9efdf97adecc1f26c12771f9d150ad90d79a,2021-05-11,Parking lot is available now (#437)
d96da912318c38669e46958bd8c2e84c6b7bd825,2021-05-03,fix render error in breakdown scene (#436)
e3e4f30ce11b088f84fbd116dc596d1997a69443,2021-05-03,Refactor traffic mgr (#434)
327f81bbd4e4c934c705522335fb2851492a85eb,2021-05-03,Multi-agent bottleneck environment (#435)
fefd0f2d180c5ebd56247ef83deea9d8b429d2c8,2021-04-30,Fix a bug when running as many vehicles as possible in MA Env (#433)
a4056250c43ca9a623b1d03d0e3e725178d384e1,2021-04-29,Support infinite number of agents (only if spawn places available) (#430)
fd8fd81bfea73fd5a791f86fe01472620539c635,2021-04-29,Refactor scene manager (#429)
6eb62fac5862bbef7f8199d86eb4b8741bbaac78,2021-04-29,Multi-agent Intersection (#425)
f015fa4cd9ef11be1c7e3209f2a57730cf75abfc,2021-04-29,Formalize the constant for termination state and fix reward early done (#428)
1c9b30d9dd0edf2bc31ba9e960ac45c6f8e9a4fb,2021-04-29,Add energy stats  (#426)
a6c7beab3ffbaebc9198418b463b66a08afd5236,2021-04-28,Update some important default configs (#424)
1d5ccfa475ffb09c36847d87bd8cee1b0469edef,2021-04-28,Allow delay done (#423)
7fe97178a0bf711931fbf6a872013dfbb05844d5,2021-04-27,Improve the randomization spwaning (#421)
7d17bbaa3a4ed29fc3da598a494f5671afa42d04,2021-04-27,Fix config unchangeable bug! (#422)
a1bf315c05ae4912f090eda5c6d91d72cfaca7c3,2021-04-26,Fix agent manager (#418)
8a1c3170dfb2c9e9890a77c3d8058cd71cecb5c2,2021-04-25,Fix action space bug (#415)
3c8391857536b53e1aaeff69419302524030f92b,2021-04-24,Refactor agent manager (#412)
850e9b65a232cc9145ed7461c5ccddd2646dd313,2021-04-24,Update SVO env (#413)
f577623cbefee9679bb21c8b2062f501c1b77c68,2021-04-22,Fix pheromap bug (#411)
b4817d6da27e55d7a9977e63126c0f6bc1893316,2021-04-22,Update phero (#410)
d6f7c4e438095b1142e15acf132fc3cb7dfb7675,2021-04-22,Update Phero env (#409)
17ec54c728de95e88411db35870c6b215f59ab8c,2021-04-22,allow to force SVO (#408)
ebbd1538a4d4fe12c45734ff660f528b1a0f6887,2021-04-21,Daily update PGDriveV2 Reduced Env (#407)
ab4c02275258720112652900a1a949e7cb0385c3,2021-04-21,Introduce a general renderer for fixed-top-down view (#406)
4a19ac6200928f3bd1906816c488af7d7626977b,2021-04-21,fix a bug in pheromone map (#405)
b0e20df12e33208d2093e2b9660632d55bff2cae,2021-04-20,Daily update the PGDrive Reduced Env (#404)
825aca7cfe7334339ae8641770d7ad5cbdedcec4,2021-04-20,Introduce a special mechanism (#403)
507636f86d447c8e9089c5bed52fd28ba654f896,2021-04-20,Lane localization will first find lanes in routing module (#402)
ad339526a752fb7521d37537f41ea2cf30d91d7c,2021-04-20,Optimize efficiency when multiple BaseVehicles exist (#399)
0236d4b66acf3af82d34ed3828d9dd2583500b30,2021-04-19,Add a config to disable termination when vehicle is out of the road (#401)
d06ef6d934a0d2a8f699582f286df5f3f2afce32,2021-04-19,Set reward to negative when out-of-route in PGDriveV2-Reduction environment (#398)
126dd9f65fbbcd09f28ee6cd500ca15d8e50b2a7,2021-04-19,Fix obs lidar (#397)
d8c9f83e5fae2af98b2ac7ed0c241d9e658cc27e,2021-04-19,Fix render window restart bug (#395)
e54d711692656439278560d3eeb18ad9ae54e602,2021-04-18,Refactor MA envs (#394)
b4908c4a92ec731133439887a00744a6c0fde8c8,2021-04-18,Introduce a env with SVO support! (#392)
8facaae3ef69f86d559f2e561d3f9bfcf4d6408b,2021-04-18,Fix a strange bug in norm operation (#393)
2721b5e58620904c761d87df61bac009bf0449ee,2021-04-18,Rename all "born" with "spawn" (#391)
cc6ab1908e56c9db388f72e6d86bb178477bacd8,2021-04-17,Update MA Round env (#387)
20d8838f9882003461208f2e4e43f4146fd74cd1,2021-04-17,Fix nan clipping bug (#389)
367e7139812393204e083bc5c687ae22645cf8be,2021-04-16,Greatly improve efficiency again! (#386)
21a3f484d257f700b2b1063f0fc070372c8c40fd,2021-04-16,Improve code quality for routing_localization (#383)
668a073a3db8dccfe0128848829c01e7c41d3593,2021-04-16,Greatly improve the efficiency of lidar (#381)
2182af56d439cc111081b5993652513b9108ee95,2021-04-16,Fix examples and use V2 (#384)
7024465bde744aa817717facf807facc1194bae8,2021-04-15,Allow to disable logo with "fast" option (#380)
3b822e50586eac0737485472aa54ae75d1a09626,2021-04-15,Adding multi-agent unprotected intersection environment (#363)
6108f6f6f1d7cd0cfeda2b8b05f9fbb284d844f5,2021-04-15,Fix a seeding bug and add test (#377)
51943356e4e44e52624590269af9df8ae752967e,2021-04-15,Enable mouse (#376)
e55451bb1f756b9cbe10a597657115ed6f3157c6,2021-04-14,Update block type distribution (#374)
d6a3d8b766389d19fbb33f52ff5348b0a750b64c,2021-04-14,Optimize MARound (#375)
3ed7607bd0873a8fc67ac220cc6da3f2dc6163f8,2021-04-14,Fix bugs in MARound (#373)
591fefdc3e426ffe878eb37f30c3f78f1f49be78,2021-04-14,Update some important setting of PGDriveV2 (#367)
46c8e7619f4a63d6071676fd918b9081053b7ca5,2021-04-13,Fix the zombie vehicle test (#371)
3f09aeb28c01cabd00524d0e63735cfe3610eb43,2021-04-13,Fix reward issue in MA Round env (#372)
45ad8429a1649dc0cea37eca9a1610d93e647b6a,2021-04-13,Prepare a threading helper function (but not used!) (#370)
104793d83c50ff58d21537be50c25bdbdc94b8c6,2021-04-13,Hot fix ma roundabout env (#366)
8a0fd94a14a1bacda1021cbe6efd4579ac6a21ef,2021-04-12,Multi-agent roundabout with in-flow and out-flow supports (#355)
4a49d58d642806979e84a1ee5187c848e501c971,2021-04-11,Safe expert (#362)
747d0f3163a1a6c97492ef3076e685847cb9858e,2021-04-09,Optimize efficiency (#361)
2e5f9209a16897cbe396816261a8aec0ba5901de,2021-04-09,Add unit test for reward cost and done (#360)
93c00d50a0e90a098c3ec8c1d3dd49d3595f282d,2021-04-09,Lane line bug (#358)
183d2debb33acd027a97affac79911698309d671,2021-04-09,Find block (#357)
1df7b41dfa7b743c66de5c49d18966f10c941a90,2021-04-09,Refactor the observation scheme (#347)
3abc8c25d28df83933d8ae056f94df417a1ef5a8,2021-04-08,Fix a bug in traffic randomization (#354)
2a6b0e8442c4620409ef41a4aff2fd46d2d0fe35,2021-04-06,Update top-down (#350)
